Address,City/Town,State,ZIP Code,County/Parish,Latitude,Longitude
1301 WONDER WORLD DRIVE,SAN MARCOS,TX,78666,HAYS,29.852769350000003,-97.94568102443523
2525 HOLLY HALL,HOUSTON,TX,77054,HARRIS,29.7589382,-95.3676974
850 ED HALL,KAUFMAN,TX,75142,KAUFMAN,32.59194895,-96.31818000027522
5016 S US HIGHWAY 75,DENISON,TX,75020,GRAYSON,33.7556593,-96.536658
1705 JACKSON ST,RICHMOND,TX,77469,FORT BEND,29.5767859,-95.77017411162757
3080 COLLEGE STREET,BEAUMONT,TX,77701,JEFFERSON,30.071397599999997,-94.1195862087803
110 MEMORIAL HOSPITAL DRIVE,HUNTSVILLE,TX,77340,WALKER,30.6983502,-95.55903235151723
411 N BELKNAP ST,STEPHENVILLE,TX,76401,ERATH,32.22231253061225,-98.20416651020409
4215 JOE RAMSEY BLVD E,GREENVILLE,TX,75401,HUNT,33.12201305,-96.1243891347653
6565 FANNIN,HOUSTON,TX,77030,HARRIS,29.71074005,-95.39912509788041
HWY 83 NORTH,CHILDRESS,TX,79201,CHILDRESS,34.519656850000004,-100.20676557187427
110 SHULT DR,COLUMBUS,TX,78934,COLORADO,29.6948625,-96.54311308428619
2400 N INTERSTATE HIGHWAY 35E,WAXAHACHIE,TX,75165,ELLIS,32.3944908,-96.8439365
7 MEDICAL PARKWAY,DALLAS,TX,75234,DALLAS,32.9150133,-96.87019622902139
7700 FLOYD CURL DR,SAN ANTONIO,TX,78229,BEXAR,29.509931,-98.571492
2000 SOUTH PALESTINE ST,ATHENS,TX,75751,HENDERSON,32.170580900000004,-95.84632240898453
1717 HWY 59 BYPASS,LIVINGSTON,TX,77351,POLK,30.711029,-94.9329898
705 EAST FELT STREET,BROWNFIELD,TX,79316,TERRY,33.187561099999996,-102.26742039523069
600 SOUTH BONHAM STREET,MEXIA,TX,76667,LIMESTONE,31.675388849999997,-96.48057142119065
4500 MEDICAL CENTER DRIVE,MCKINNEY,TX,75069,COLLIN,33.16003775,-96.63738999478933
304 S DAUGHERTY STREET,EASTLAND,TX,76448,EASTLAND,32.3909745020039,-98.8215522673939
108 DENVER TRAIL,AZLE,TX,76020,TARRANT,32.8801593,-97.53285441433675
2727 EAST LEMMON AVENUE BUILDING I,DALLAS,TX,75204,DALLAS,32.7762719,-96.7968559
4401 GARTH ROAD,BAYTOWN,TX,77521,HARRIS,29.7680917,-94.9800188778306
919 E 32ND ST,AUSTIN,TX,78705,TRAVIS,30.290676,-97.726737
3201 WEST HIGHWAY 22,CORSICANA,TX,75110,NAVARRO,32.08383585,-96.50359931090611
1021 HOLDEN STREET,GLEN ROSE,TX,76043,SOMERVELL,32.242217749999995,-97.74626085682605
1100 WEST BLUFF,WOODVILLE,TX,75979,TYLER,30.77583755,-94.42785452429015
8200 WALNUT HILL LANE,DALLAS,TX,75231,DALLAS,32.8780701,-96.7629084
104 7TH STREET,BAY CITY,TX,77414,MATAGORDA,28.98016645,-95.99154564147398
500 N HIGHLAND AVENUE,SHERMAN,TX,75091,GRAYSON,33.63607125,-96.62354897252422
300 WILSON STREET,HENDERSON,TX,75652,RUSK,32.16041345,-94.79545830921626
505 SOUTH JOHN REDDITT DRIVE,LUFKIN,TX,75904,ANGELINA,31.328510350000002,-94.75384959692323
2200 N BRYAN AVE,LAMESA,TX,79331,DAWSON,32.7496757,-101.9679631296156
200 SOUTH GENEVA STREET,BRECKENRIDGE,TX,76424,STEPHENS,32.75417775,-98.88712167412729
1204 MOUND ST,NACOGDOCHES,TX,75961,NACOGDOCHES,31.61251455,-94.64868441565827
2555 JIMMY JOHNSON BLVD,PORT ARTHUR,TX,77640,JEFFERSON,29.9356256,-93.98894476836925
2831 E PRESIDENT GEORGE BUSH HIGHWAY,RICHARDSON,TX,75082,COLLIN,32.9481789,-96.7297206
2601 DIMMITT RD,PLAINVIEW,TX,79072,HALE,34.20625565,-101.73248036048314
1650 W COLLEGE ST,GRAPEVINE,TX,76051,TARRANT,32.933875150000006,-97.09405811661463
400 SOUTHWEST 25 AVE,MINERAL WELLS,TX,76067,PALO PINTO,32.8084605,-98.1128223
120 E HARRIS AVE.,SAN ANGELO,TX,76903,TOM GREEN,31.46476045,-100.43385785023469
1275 MARVIN HANCOCK DRIVE,JASPER,TX,75951,JASPER,30.9082083,-94.0095940598994
920 HILLCREST DR,VERNON,TX,76384,WILBARGER,34.158730899999995,-99.31456909073057
1501 BURNET DR,BROWNWOOD,TX,76801,BROWN,31.7070026,-98.9831022
1310 PALUXY RD,GRANBURY,TX,76048,HOOD,32.432769699999994,-97.803831994042
2550 N ESPLANADE,CUERO,TX,77954,DE WITT,29.0938036,-97.2900564
1020 SOUTH STATE HIGHWAY 16,FREDERICKSBURG,TX,78624,GILLESPIE,30.2621392,-98.88172417952696
6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,POTTER,35.2037518,-101.9071268938703
921 GESSNER,HOUSTON,TX,77024,HARRIS,29.78170415,-95.54671017208861
500 W MEDICAL CENTER BLVD,WEBSTER,TX,77598,HARRIS,29.536678666670177,-95.13255294586072
3535 SOUTH I35 EAST,DENTON,TX,76210,DENTON,33.1838787,-97.1413417
710 CYPRESS CREEK PARKWAY,HOUSTON,TX,77090,HARRIS,30.020676199999997,-95.44266919238791
1600 HOSPITAL PARKWAY,BEDFORD,TX,76022,TARRANT,32.835343800000004,-97.12278781855125
100 PARK ROAD,NOCONA,TX,76255,MONTAGUE,33.77761235,-97.73242839853117
10700 MCPHERSON ROAD,LAREDO,TX,78041,WEBB,27.606654849999998,-99.4779249736694
12141 RICHMOND AVE,HOUSTON,TX,77082,HARRIS,29.7287812,-95.59442785453334
7777 FOREST LANE,DALLAS,TX,75230,DALLAS,32.9131257,-96.775521
3901 W 15TH ST,PLANO,TX,75075,COLLIN,33.0214002,-96.76653591263403
1601 W 11TH PLACE,BIG SPRING,TX,79720,HOWARD,32.25725704093486,-101.41576384369672
128  N FM RD 3167,RIO GRANDE CITY,TX,78582,STARR,26.40675085948481,-98.8512563596062
4920 NE STALLINGS DRIVE,NACOGDOCHES,TX,75965,NACOGDOCHES,31.6527489,-94.65376497310612
125 NEWMAN ST,FAIRFIELD,TX,75840,FREESTONE,31.7257352,-96.17098487195332
1313 HERMANN DR,HOUSTON,TX,77004,HARRIS,29.72345775,-95.3870177461601
520 E 6TH STREET,ODESSA,TX,79761,ECTOR,31.8518859,-102.36443227122787
100 A ALTON GLOOR,BROWNSVILLE,TX,78526,CAMERON,25.977430050000002,-97.51434091604006
1625 MEDICAL CENTER DR,EL PASO,TX,79902,EL PASO,31.7601164,-106.4870404
500 WEST MAIN STREET,LEWISVILLE,TX,75057,DENTON,33.0439834,-97.00443992528821
4500 S. LANCASTER ROAD,DALLAS,TX,75216,DALLAS,32.695500249999995,-96.78707239194547
605 HOLDERRIETH,TOMBALL,TX,77375,HARRIS,30.08745,-95.62325550410853
900 EIGHTH AVENUE,FORT WORTH,TX,76104,TARRANT,32.753177,-97.3327459
7600 FANNIN,HOUSTON,TX,77054,HARRIS,29.693377499999997,-95.40279261588742
3301 MATLOCK ROAD,ARLINGTON,TX,76015,TARRANT,32.69218405,-97.1129428701784
11801 SOUTH FREEWAY,BURLESON,TX,76028,JOHNSON,30.4764878,-96.6353488
9440 POPPY DRIVE,DALLAS,TX,75218,DALLAS,32.8346015,-96.70573559387194
18951 MEMORIAL NORTH,HUMBLE,TX,77338,HARRIS,29.99530055,-95.2765698712755
602 INDIANA AVENUE,LUBBOCK,TX,79415,LUBBOCK,33.58920315,-101.89199470216693
1011 NORTH GALLOWAY AVENUE,MESQUITE,TX,75149,DALLAS,32.77787093877551,-96.59955376530613
18511 Highlander Medics Street,El Paso,TX,79920,EL PASO,31.8329886,-106.3253286217454
11937 US HIGHWAY 271,TYLER,TX,75708,SMITH,32.42264330216183,-95.21144101838867
303 SANDY CORNER RD,EL CAMPO,TX,77437,WHARTON,29.1966405,-96.2696867
1500 S SUNSET,LITTLEFIELD,TX,79339,LAMB,33.911968099999996,-102.3443292
3551 Roger Brooke Drive,Fort Sam Houston,TX,78234,BEXAR,29.45889605,-98.41930950614605
2901 N FOURTH ST,LONGVIEW,TX,75605,GREGG,32.5337661,-94.73065343515549
18300 HOUSTON METHODIST DR,NASSAU BAY,TX,77058,HARRIS,29.550598404040404,-95.0856446060606
590 Medical Center Road,Fort Cavazos,TX,76544,BELL,31.2012636,-97.70842502110759
101 E RIDGE RD,MCALLEN,TX,78503,HIDALGO,26.18658035,-98.22126016585716
901 WEST BEN WHITE BLVD,AUSTIN,TX,78704,TRAVIS,30.22564225,-97.77526988195555
2400 ROUND ROCK AVE,ROUND ROCK,TX,78681,WILLIAMSON,30.51006835,-97.7146087967685
3500 W WHEATLAND ROAD,DALLAS,TX,75237,DALLAS,32.64549795,-96.87637443629237
4343 NORTH JOSEY LANE,CARROLLTON,TX,75010,DENTON,33.028474936725644,-96.88394241313117
6800 SCENIC DR,ROWLETT,TX,75088,DALLAS,32.924450963786356,-96.50958183574024
3000 N I-35,DENTON,TX,76201,DENTON,33.21374088117777,-97.16820654220605
2900 S LOOP 256,PALESTINE,TX,75801,ANDERSON,31.747082402989577,-95.60549650117743
2002 HOLCOMBE BLVD.,HOUSTON,TX,77030,HARRIS,29.70187215,-95.38885496647026
1900 COLLEGE AVE,LEVELLAND,TX,79336,HOCKLEY,33.5731789,-102.36891018869677
6200 W PARKER RD,PLANO,TX,75093,COLLIN,33.043745349999995,-96.83625957378422
17080 RED OAK DRIVE,HOUSTON,TX,77090,HARRIS,30.018524499999998,-95.4441334527265
22999 US HWY 59,KINGWOOD,TX,77325,HARRIS,30.0497077,-95.1846301
6100 HARRIS PKWY,FORT WORTH,TX,76132,TARRANT,32.65776585,-97.42076355621977
6629 WOODRIDGE ROAD,CORPUS CHRISTI,TX,78414,NUECES,27.7635302,-97.4033191
2600 ST MICHAEL DR,TEXARKANA,TX,75503,BOWIE,33.4638709,-94.07585093278848
7401 SOUTH MAIN STREET,HOUSTON,TX,77030,HARRIS,29.66476935,-95.43758890000001
6818 AUSTIN CTR BLVD SUITE 100,AUSTIN,TX,78731,TRAVIS,30.2711286,-97.7436995
12221 MOPAC EXPRESSWAY NORTH,AUSTIN,TX,78758,TRAVIS,30.4117954,-97.70636441917071
16655 SOUTHWEST FREEWAY,SUGAR LAND,TX,77479,FORT BEND,29.58961845,-95.63033368418519
6800 N MACARTHUR BLVD,IRVING,TX,75039,DALLAS,32.90200973980683,-96.95858096593612
2302 CORNERSTONE BOULEVARD,EDINBURG,TX,78539,HIDALGO,26.2627193,-98.19833934208879
5420 KELL WEST BOULEVARD,WICHITA FALLS,TX,76310,WICHITA,33.87301225,-98.58066083453065
2500 E MAIN STREET,ALICE,TX,78332,JIM WELLS,27.76422075,-98.04174957632559
4301 B VISTA,PASADENA,TX,77504,HARRIS,29.65721528808197,-95.18800860674772
2201 WEST LAMPASAS STREET,ENNIS,TX,75119,ELLIS,32.3068397,-96.6411437
3131 UNIVERSITY DRIVE EAST,BRYAN,TX,77802,BRAZOS,30.65029325,-96.29802446908816
1105 CENTRAL EXPRESSWAY NORTH,ALLEN,TX,75013,COLLIN,33.11590215,-96.67281972482974
18220 STATE HIGHWAY 249,HOUSTON,TX,77070,HARRIS,29.7589382,-95.3676974
23900 KATY FREEWAY,KATY,TX,77494,FORT BEND,29.777472923683717,-95.82945947477606
17500 W GRAND PARKWAY SOUTH,SUGAR LAND,TX,77479,FORT BEND,29.56523795,-95.6903089489845
621 NORTH HALL STREET,DALLAS,TX,75226,DALLAS,32.7875385,-96.78086074655903
5601 WARREN PARKWAY,FRISCO,TX,75034,DENTON,33.10692525,-96.8414961
5501 SOUTH EXPRESSWAY 77,HARLINGEN,TX,78550,CAMERON,26.1907543,-97.6960599
18600 NORTH HARDY OAK BLVD,SAN ANTONIO,TX,78258,BEXAR,29.4246002,-98.4951405
16906 SOUTHWEST FREEWAY,SUGAR LAND,TX,77479,FORT BEND,29.58991,-95.63610160954121
17200 ST LUKE'S WAY,THE WOODLANDS,TX,77384,MONTGOMERY,30.20458265,-95.45804178254686
1814 ROSELAND BOULEVARD,TYLER,TX,75701,SMITH,32.32950555,-95.29850861033918
7900 FM 1826,AUSTIN,TX,78737,HAYS,30.2711286,-97.7436995
11113 RESEARCH BOULEVARD,AUSTIN,TX,78759,TRAVIS,30.40478005,-97.74332633750852
5501 SOUTH MCCOLL,EDINBURG,TX,78539,HIDALGO,26.25373185,-98.20621188725785
1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,31.077044299999997,-97.34572157831889
3003 BEE CAVES ROAD,AUSTIN,TX,78746,TRAVIS,30.27084265,-97.79579665725328
801 W INTERSTATE 20,ARLINGTON,TX,76017,TARRANT,32.67755802940216,-97.11815462561272
400 WEST LYNDON B JOHNSON SUITE 101B,IRVING,TX,75063,DALLAS,32.8295183,-96.9442177
6819 PLUM CREEK,AMARILLO,TX,79124,POTTER,35.21262327151232,-101.90997598131496
4810 NORTH LOOP 289,LUBBOCK,TX,79416,LUBBOCK,33.6029728,-101.91580075474883
1800 PARK PLACE AVENUE,FORT WORTH,TX,76110,TARRANT,32.72723345,-97.34696326300796
2850  E STATE HIGHWAY 114,TROPHY CLUB,TX,76262,DENTON,32.9888081,-97.17538512911776
12505 LEBANON ROAD,FRISCO,TX,75035,COLLIN,33.114376899999996,-96.77048231110005
1545 E SOUTHLAKE BLVD,SOUTHLAKE,TX,76092,TARRANT,32.9396582,-97.1281136735119
7115 GREENVILLE AVENUE SUITE 100,DALLAS,TX,75231,DALLAS,32.7762719,-96.7968559
4700 ALLIANCE BOULEVARD,PLANO,TX,75093,COLLIN,33.0141448,-96.79111071604154
6020 W PARKER ROAD,PLANO,TX,75093,COLLIN,33.04504729489436,-96.83047505671429
2801 SOUTH MAYHILL ROAD,DENTON,TX,76208,DENTON,33.192653446826014,-97.08557077188142
7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,29.4246002,-98.4951405
1307 CLEVELAND STREET,FRIONA,TX,79035,PARMER,34.6396312,-102.72117
1300 N MAIN AVENUE,BIG LAKE,TX,76932,REAGAN,31.2034051,-101.461099
701 MCCLINTIC DRIVE,GROESBECK,TX,76642,LIMESTONE,31.532733200000003,-96.53127601142975
102 NORTH US HIGHWAY 277,ELDORADO,TX,76936,SCHLEICHER,30.8601112,-100.5991425
1101 WOODSON DRIVE,CALDWELL,TX,77836,BURLESON,30.52004105,-96.71641634366557
349 REID ROAD,JUNCTION,TX,76849,KIMBLE,30.49868225,-99.78061638325434
600 HIGHWAY 349 NORTH,IRAAN,TX,79744,PECOS,30.839229148996125,-101.85270963575098
412 MUSTANG AVENUE,DENVER CITY,TX,79323,YOAKUM,32.9679571,-102.8293851
2500 HWY 305 SOUTH,MCCAMEY,TX,79752,UPTON,31.1315474,-102.222393
608 AVENUE B,BALLINGER,TX,76821,RUNNELS,31.750144300000002,-99.96276816234177
305 NORTH MCKINNEY,SWEENY,TX,77480,BRAZORIA,29.0476994,-95.69171748689098
600 SOUTH AUSTIN ROAD,EAGLE LAKE,TX,77434,COLORADO,29.5895382,-96.331239
774 STATE HIGHWAY 70 N,ROTAN,TX,79546,FISHER,32.83436915,-100.43637959300378
821 JEFFEE DRIVE,KERMIT,TX,79745,WINKLER,31.84953685,-103.0904383342714
7821 STATE HIGHWAY 153,WINTERS,TX,79567,RUNNELS,31.94941415,-99.95929880267755
100 WEST CROSS STREET,MADISONVILLE,TX,77864,MADISON,30.9425216,-95.9111206665427
107 SWIFT STREET,REFUGIO,TX,78377,REFUGIO,28.306565550000002,-97.28012656183921
821 NORTH BROADWAY,ASPERMONT,TX,79502,STONEWALL,33.1382394,-100.228715
2026 S JACKSON STREET,JACKSONVILLE,TX,75766,CHEROKEE,31.93850065,-95.2477675515394
200 HOSPITAL DRIVE,ANAHUAC,TX,77514,CHAMBERS,29.7526137,-94.6867785362061
210 JUDSON ST,NAVASOTA,TX,77868,GRIMES,30.393094,-96.077336
608 NORTH KEY AVENUE,LAMPASAS,TX,76550,LAMPASAS,31.072526500000002,-98.18637677513918
308 HUDSPETH,SONORA,TX,76950,SUTTON,30.563622449999997,-100.63465987511887
614 EAKER STREET,EDEN,TX,76837,CONCHO,31.221420600000002,-99.84817888422756
538 BROADWAY,WINNIE,TX,77665,CHAMBERS,29.8197397,-94.37638323516339
1611 SPUR 576,RANKIN,TX,79778,UPTON,31.23305665,-101.93502946520478
3100 AVENUE E,HONDO,TX,78861,MEDINA,29.335020749999998,-99.13448948615905
1411 DENVER AVENUE,DALHART,TX,79022,DALLAM,36.0620721814157,-102.52192687648878
311 GREEN AVENUE,PALACIOS,TX,77465,MATAGORDA,28.7168263,-96.21424912497443
600 E INTERSTATE 20     PO BOX 640,STANTON,TX,79782,MARTIN,32.1292891,-101.788464
901 S. SWEETWATER,WHEELER,TX,79096,WHEELER,35.4393363,-100.27031064724488
605 N MAPLE STREET,MUENSTER,TX,76252,COOKE,33.6535995,-97.38058427974448
320 NORTH MAIN,LOCKNEY,TX,79241,FLOYD,34.1245183,-101.441552
EISENHOWER ROAD AND FM 2185,VAN HORN,TX,79855,CULBERSON,31.0429718,-104.831628
802 N MINTER AVENUE,THROCKMORTON,TX,76483,THROCKMORTON,33.189961100000005,-99.17618637521859
1000 SOUTH MAIN STREET,SHAMROCK,TX,79079,WHEELER,35.19864075,-100.2482083497479
1 NORTH AVENUE N  PO BOX 1117,HASKELL,TX,79521,HASKELL,33.1542164,-99.7199972
997 WEST I-20,COLORADO CITY,TX,79512,MITCHELL,32.3930337,-100.86351
1207 S BAILEY STREET,ELECTRA,TX,76360,WICHITA,34.018219450000004,-98.92474467806764
707 ROLAND ST,SPEARMAN,TX,79081,HANSFORD,36.190367949999995,-101.19927270035959
1200 CARL RAMERT DRIVE,YOAKUM,TX,77995,LAVACA,29.3074652,-97.12959925832335
310 SOUTH PECOS STREET,COLEMAN,TX,76834,COLEMAN,31.828607650000002,-99.42575989991414
2008 NINE ROAD,BRADY,TX,76825,MC CULLOCH,31.1316876,-99.3348678
539 SOUTHEAST 2ND,TULIA,TX,79088,SWISHER,34.53618985,-101.75589277501007
310 WEST HALSELL STREET,DIMMITT,TX,79027,CASTRO,34.5561389,-102.31587694048622
2600 LOCKWOOD STREET,TAHOKA,TX,79373,LYNN,33.16756305,-101.81606163171752
402 MERCER ST,QUANAH,TX,79252,HARDEMAN,34.2965311,-99.74161696043714
1310 S ALFORD ST,CRANE,TX,79731,CRANE,31.3899616,-102.34946288415284
901 WEST HAMILTON,OLNEY,TX,76374,YOUNG,33.369048649999996,-98.76418701133196
1013 15TH ST,WELLINGTON,TX,79095,COLLINGSWORTH,34.848782150000005,-100.21198509999999
701 N VIRGINIA ST,PORT LAVACA,TX,77979,CALHOUN,28.62015,-96.630931
209 NORTHWEST 8TH STREET,SEMINOLE,TX,79360,GAINES,32.7221139,-102.65505365383586
3101 GARRETT DRIVE,PERRYTON,TX,79070,OCHILTREE,36.3701311,-100.79872371485499
"PO BOX 750, 2301 HWY 83 W",HEMPHILL,TX,75948,SABINE,35.8293476,-100.2564532
310 W SOUTH STREET,HENRIETTA,TX,76365,CLAY,33.8143526,-98.19845816805258
1013 S WELLS,EDNA,TX,77957,JACKSON,28.96867705,-96.63555124039358
3349 S HIGHWAY 181,KENEDY,TX,78119,KARNES,26.9205171,-97.7461361
3201 S WATER ST,BURNET,TX,78611,BURNET,30.7331706,-98.2361172477458
205 E GRANT STREET,MORTON,TX,79346,COCHRAN,33.725154,-102.759394
2701 US HWY 271 N,PITTSBURG,TX,75686,CAMP,32.9954021,-94.9657688
100 MEDICAL DRIVE,BORGER,TX,79007,HUTCHINSON,35.654848799999996,-101.40887183297083
504 LIPSCOMB STREET,BONHAM,TX,75418,FANNIN,33.57834435,-96.16630407431835
130 HAYS STREET,LULING,TX,78648,CALDWELL,29.673045600000002,-97.65468238146342
708 S 1ST ST,MULESHOE,TX,79347,BAILEY,34.22138705,-102.72898115190267
406 SOUTH GARY ST,MONAHANS,TX,79756,WARD,31.5890519,-102.8861902
305 MALLARD,TAYLOR,TX,76574,WILLIAMSON,30.591235400000002,-97.41495554536058
1353 N TRAVIS ST,LIBERTY,TX,77575,LIBERTY,30.0690305,-94.79884038402103
1400 NORTH TEXANA STREET,HALLETTSVILLE,TX,77964,LAVACA,29.4574864,-96.93819145707961
2349 MEDICAL DRIVE,PECOS,TX,79772,REEVES,31.4015800002329,-103.51487188906245
2600 HIGHWAY 118 NORTH,ALPINE,TX,79830,BREWSTER,30.384136050000002,-103.6703298930504
1507 W MAIN STREET,GATESVILLE,TX,76528,CORYELL,31.4347463,-97.7798984836588
117 WINNSBORO STREET,QUITMAN,TX,75783,WOOD,32.79750573469388,-95.44400324489796
719 WEST COKE ROAD,WINNSBORO,TX,75494,WOOD,32.9447327,-95.30714286407589
10201 HWY 16,COMANCHE,TX,76442,COMANCHE,31.9130171,-98.527388
1700 COGDELL BLVD,SNYDER,TX,79549,SCURRY,32.6874145,-100.91730668151466
101 POSEY AVENUE,CLIFTON,TX,76634,BOSQUE,31.7800712,-97.5793301
224 E SECOND STREET,DUMAS,TX,79029,MOORE,35.8630199,-101.9663192
1025 GARNER FIELD ROAD,UVALDE,TX,78801,UVALDE,29.214204700000003,-99.76830687309541
387 WEST I 10,FORT STOCKTON,TX,79735,PECOS,30.893861,-102.88225151436271
704 HOSPITAL DRIVE,CARRIZO SPRINGS,TX,78834,DIMMIT,28.519335650000002,-99.86331468916404
200 S IH 35,PEARSALL,TX,78061,FRIO,28.8921939,-99.095033
"400 N BROWN, BUILDING 1",HAMILTON,TX,76531,HAMILTON,31.6429346,-97.9715967
1100 E LOOP 304,CROCKETT,TX,75835,HOUSTON,31.29673755808906,-95.45141590014191
701 SOUTHEAST  5TH STREET,KNOX CITY,TX,79529,KNOX,33.4136127,-99.811359
101 CIRCLE DRIVE,HILLSBORO,TX,76645,HILL,32.0108506,-97.1303744
200 W OLLIE,LLANO,TX,78643,LLANO,30.743389470363404,-98.66910211040187
700 MEDICAL PARKWAY,BRENHAM,TX,77833,WASHINGTON,30.14527665,-96.39974070490325
1 MEDICAL PLAZA,PAMPA,TX,79065,GRAY,35.536297,-100.9601552
200 STADIUM DRIVE,SEYMOUR,TX,76380,BAYLOR,33.59002529999999,-99.24870517572472
801 SEVENTH AVENUE,FORT WORTH,TX,76104,TARRANT,32.753177,-97.3327459
3533 S ALAMEDA,CORPUS CHRISTI,TX,78411,NUECES,27.748732500000003,-97.38647521013932
1935 MEDICAL DISTRICT DRIVE,DALLAS,TX,75235,DALLAS,32.80947825,-96.83754657660697
6621 FANNIN STREET,HOUSTON,TX,77030,HARRIS,29.70800165,-95.40145780377975
4015 22ND PLACE,LUBBOCK,TX,79410,LUBBOCK,33.57402218791946,-101.90105412080537
2929 WOODLAND PARK DRIVE,HOUSTON,TX,77082,HARRIS,29.731980191770937,-95.58054840750924
4900 MUELLER BLVD,AUSTIN,TX,78723,TRAVIS,30.3038336,-97.70649240580781
815 MARKET STREET,GALVESTON,TX,77550,GALVESTON,29.30950385,-94.77715013589733
4845 ALAMEDA AVENUE,EL PASO,TX,79905,EL PASO,31.771455,-106.4339563
2222 WELBORN STREET,DALLAS,TX,75219,DALLAS,32.8021218,-96.81493751298012
333 N SANTA ROSA ST,SAN ANTONIO,TX,78207,BEXAR,29.42798785,-98.49924330584483
7601 PRESTON ROAD,PLANO,TX,75024,COLLIN,33.0792225,-96.80139514994934
4100 W UNIVERSITY DRIVE,PROSPER,TX,75078,COLLIN,33.218523861761945,-96.75002601393349
1034 NORTH 500 WEST,PROVO,UT,84604,UTAH,40.24050991666667,-111.67682950000001
1050 EAST SOUTH TEMPLE,SALT LAKE CITY,UT,84102,SALT LAKE,40.7693683,-111.86835826246883
4401 HARRISON BOULEVARD,OGDEN,UT,84403,WEBER,41.184761050000006,-111.95408293836513
5475 SOUTH 500 EAST,OGDEN,UT,84405,WEBER,41.2230048,-111.9738429
8TH AVENUE AND C STREET,SALT LAKE CITY,UT,84143,SALT LAKE,40.7596198,-111.886797
1303 NORTH MAIN STREET,CEDAR CITY,UT,84721,IRON,37.69959275,-113.06645256804131
50 NORTH MEDICAL DRIVE,SALT LAKE CITY,UT,84132,SALT LAKE,40.7596198,-111.886797
5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,SALT LAKE,40.62724638174166,-111.89968715627377
300 NORTH HOSPITAL DRIVE,PRICE,UT,84501,CARBON,39.6046965,-110.83276172538345
1000 EAST 100 NORTH,PAYSON,UT,84651,UTAH,40.0436556397214,-111.71594758785326
2055 NORTH MAIN STREET,TOOELE,UT,84074,TOOELE,40.5665373,-112.29822466028128
1400 NORTH 500 EAST,LOGAN,UT,84341,CACHE,41.75604505,-111.82162985648921
950 SOUTH MEDICAL DRIVE,BRIGHAM CITY,UT,84302,BOX ELDER,41.49093165,-112.02577439424775
250 WEST 300 NORTH,ROOSEVELT,UT,84066,DUCHESNE,40.30410535,-109.99612933556348
1380 EAST MEDICAL CENTER DRIVE,ST GEORGE,UT,84790,WASHINGTON,37.09786785,-113.55455741587888
170 NORTH 1100 EAST,AMERICAN FORK,UT,84003,UTAH,40.3803053,-111.7666788626299
1000 NORTH MAIN STREET,RICHFIELD,UT,84701,SEVIER,38.782122,-112.084652
500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,40.7596198,-111.886797
150 WEST 100 NORTH,VERNAL,UT,84078,UINTAH,40.457853150000005,-109.53164812189763
905 NORTH 1000 WEST,TREMONTON,UT,84337,BOX ELDER,41.72452935,-112.18282721398432
1600 WEST ANTELOPE DRIVE,LAYTON,UT,84041,DAVIS,41.0900331,-111.9938636
630 EAST MEDICAL DRIVE,BOUNTIFUL,UT,84010,DAVIS,40.8894611,-111.8804817
331 NORTH 400 WEST,OREM,UT,84057,UTAH,40.302614750000004,-111.7080266478356
9660 SOUTH 1300 EAST,SANDY,UT,84094,SALT LAKE,40.576756599999996,-111.8539874657807
1200 EAST 3900 SOUTH,SALT LAKE CITY,UT,84124,SALT LAKE,40.7596198,-111.886797
5848 SOUTH 300 EAST,MURRAY,UT,84107,SALT LAKE,40.636067650643376,-111.88267859784274
3580 WEST 9000 SOUTH,WEST JORDAN,UT,84088,SALT LAKE,40.58791487399346,-112.01901212562954
750 WEST 800 NORTH,OREM,UT,84057,UTAH,40.31210706779661,-111.71430077966102
2380 NORTH 400 EAST,NORTH LOGAN,UT,84341,CACHE,41.775261,-111.82157943633794
900 ROUND VALLEY DRIVE,PARK CITY,UT,84060,SUMMIT,40.688082449999996,-111.46901560898596
3741 WEST 12600 SOUTH,RIVERTON,UT,84065,SALT LAKE,40.522290510490855,-111.950300313608
11925 SOUTH STATE STREET,DRAPER,UT,84020,SALT LAKE,40.544333699999996,-111.8910592
201 WEST LAYTON PARKWAY,LAYTON,UT,84041,DAVIS,41.049325996750866,-112.00312507676423
765 EAST MARKET PLACE DRIVE,SPANISH FORK,UT,84660,UTAH,40.1150133,-111.6547774
126 SOUTH WHITE SAGE AVENUE,DELTA,UT,84624,MILLARD,39.3521777,-112.57717
674 SOUTH HIGHWAY 99,FILLMORE,UT,84631,MILLARD,38.9541746122449,-112.33950526530612
450 WEST WILLIAMS WAY,MOAB,UT,84532,GRAND,38.57506225,-109.55939240901071
1100 SOUTH MEDICAL DRIVE,MOUNT PLEASANT,UT,84647,SANPETE,39.531240499999996,-111.46100999568141
48 WEST 1500 NORTH,NEPHI,UT,84648,JUAB,39.73153875,-111.83804345
850 NORTH MAIN STREET,MILFORD,UT,84751,BEAVER,38.407374149999995,-113.00900900759578
64 EAST 100 NORTH,GUNNISON,UT,84634,SANPETE,39.1560649,-111.81651979168157
